単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/3/25,04:00,6118,0,859,2954,64,383,593,0,229,0,0,18,0,-71,0,1090,0,6119
2024/3/25,04:30,6195,0,853,2927,63,381,593,0,229,0,0,24,0,-127,0,1250,0,6193
2024/3/25,05:00,6159,0,786,2999,63,381,567,0,230,0,0,27,0,-180,0,1286,0,6159
2024/3/25,05:30,6133,0,818,3119,62,381,556,0,230,0,0,20,0,-306,0,1252,0,6132
2024/3/25,06:00,6215,0,758,3150,62,381,549,0,231,9,0,21,0,-6,0,1062,0,6217
2024/3/25,06:30,6357,0,969,3126,62,383,555,0,231,59,0,16,0,0,0,956,0,6357
2024/3/25,07:00,6480,0,1095,3073,62,383,555,0,230,98,0,20,0,2,0,960,0,6478
2024/3/25,07:30,6640,0,1271,3107,62,381,565,0,230,199,0,33,0,153,0,640,0,6641
2024/3/25,08:00,6990,0,1363,3093,63,388,572,0,229,330,0,36,0,77,0,840,0,6991
2024/3/25,08:30,7299,0,1475,3106,63,388,574,0,227,483,0,25,0,287,0,670,0,7298
2024/3/25,09:00,7347,0,1438,3103,64,388,558,0,226,655,0,23,0,275,0,616,0,7346
2024/3/25,09:30,7217,0,1227,3088,64,390,562,0,227,939,0,24,0,129,0,568,0,7218
2024/3/25,10:00,7282,0,1377,3065,63,388,568,0,226,1073,0,23,0,162,0,338,0,7283
2024/3/25,10:30,7323,0,1423,3071,63,388,573,0,227,1044,0,20,0,254,0,260,0,7323
2024/3/25,11:00,7207,0,1115,3054,63,388,564,0,229,1077,0,20,0,86,0,610,0,7206
2024/3/25,11:30,7128,0,1019,3021,64,390,550,0,233,1191,0,22,0,0,0,638,0,7128
2024/3/25,12:00,6677,0,1028,2953,64,388,552,0,241,1197,0,31,0,-189,0,412,0,6677
2024/3/25,12:30,6653,0,1110,2969,63,386,554,0,246,1143,0,33,0,-310,0,460,0,6654
2024/3/25,13:00,6959,0,1215,3022,62,386,553,0,246,1029,0,23,0,-8,0,432,0,6960
2024/3/25,13:30,6981,0,1189,3043,62,386,554,0,245,935,0,24,0,0,0,544,0,6982
2024/3/25,14:00,7046,0,1344,3078,62,386,553,0,245,850,0,28,0,67,0,432,0,7045
2024/3/25,14:30,7099,0,1318,3106,62,386,554,0,246,696,0,30,0,137,0,564,0,7099
2024/3/25,15:00,7063,0,1457,3112,63,386,592,0,246,533,0,26,0,276,0,372,0,7063
2024/3/25,15:30,7114,0,1478,3106,63,386,597,0,247,400,0,35,0,415,0,388,0,7115
2024/3/25,16:00,7240,0,1481,3103,63,388,624,0,247,287,0,44,0,559,0,444,0,7240
2024/3/25,16:30,7226,0,1471,3108,63,388,623,0,247,173,0,34,0,633,0,486,0,7226
2024/3/25,17:00,7213,0,1425,3121,63,386,625,0,247,93,0,28,0,136,1,1088,0,7213
2024/3/25,17:30,7221,0,1455,3167,63,386,624,0,247,38,0,30,0,62,1,1148,0,7221
2024/3/25,18:00,7265,0,1498,3185,64,386,616,0,248,4,0,30,0,76,1,1156,0,7264
2024/3/25,18:30,7166,0,1347,3181,64,387,607,0,249,0,0,42,0,51,1,1238,0,7167
2024/3/25,19:00,7042,0,1273,3149,64,386,602,0,248,0,0,57,0,47,1,1214,0,7041
2024/3/25,19:30,6902,0,1249,3149,64,386,608,0,248,0,0,63,0,19,1,1114,0,6901
2024/3/25,20:00,6877,0,1451,3144,64,386,604,0,248,0,0,84,0,20,1,874,0,6876
2024/3/25,20:30,6720,0,1262,3129,63,386,602,0,249,0,0,109,0,35,1,884,0,6720
2024/3/25,21:00,6582,0,1265,3128,63,386,605,0,249,0,0,103,0,30,1,752,0,6582
2024/3/25,21:30,6374,0,1239,3122,62,390,606,0,248,0,0,100,0,13,1,592,0,6373
2024/3/25,22:00,6195,0,1132,3104,61,380,590,0,249,0,0,98,0,0,1,580,0,6195
2024/3/25,22:30,6007,0,1066,3025,60,380,583,0,248,0,0,90,0,-54,1,608,0,6007
2024/3/25,23:00,5936,0,946,2954,60,380,588,0,249,0,0,74,0,-66,0,752,0,5937
2024/3/25,23:30,5768,0,956,2952,59,380,592,0,249,0,0,72,0,0,0,508,0,5768
2024/3/26,00:00,5719,0,1139,2988,59,382,588,0,252,0,0,60,0,-51,0,302,0,5719
2024/3/26,00:30,5642,0,1036,2951,59,380,592,0,252,0,0,59,0,-319,0,632,0,5642
2024/3/26,01:00,5718,0,1222,2843,59,380,599,0,251,0,0,62,0,-319,0,620,0,5717
2024/3/26,01:30,5733,0,1187,2829,60,380,621,0,252,0,0,55,0,-316,0,664,0,5732
2024/3/26,02:00,6022,0,1539,2821,60,382,620,0,251,0,0,60,0,-314,0,604,0,6023
2024/3/26,02:30,6094,0,1397,2839,61,380,618,0,251,0,0,84,0,-314,0,778,0,6094
2024/3/26,03:00,6410,0,1180,2820,62,380,616,0,251,0,0,95,0,162,0,844,0,6410
2024/3/26,03:30,6505,0,1084,2916,62,382,614,0,251,0,0,82,0,208,0,906,0,6505
2024/3/26,04:00,6602,0,1083,2906,63,380,614,0,251,0,0,79,0,209,0,1016,0,6601
2024/3/26,04:30,6728,0,1094,2839,62,380,616,0,251,0,0,67,0,207,0,1212,0,6728
2024/3/26,05:00,6653,0,994,2907,62,380,636,0,251,0,0,51,0,175,0,1198,0,6654
2024/3/26,05:30,6609,0,1092,2870,62,380,644,0,252,0,0,53,0,158,0,1098,0,6609
2024/3/26,06:00,6665,0,999,2923,61,380,639,0,252,11,0,45,0,35,0,1318,0,6663
2024/3/26,06:30,6790,0,1185,2947,61,384,653,0,253,68,0,29,0,57,0,1152,0,6789
2024/3/26,07:00,6826,0,1177,2958,62,380,648,0,252,122,0,43,0,68,0,1116,0,6826
2024/3/26,07:30,7117,0,1344,2982,63,380,638,0,251,199,0,79,0,73,0,1108,0,7117
2024/3/26,08:00,7295,0,1171,3067,65,386,652,0,250,269,0,112,0,69,0,1256,0,7297
2024/3/26,08:30,7840,0,1710,3264,65,386,654,0,250,347,0,148,0,298,1,716,0,7839
2024/3/26,09:00,7817,0,1809,3318,65,386,663,0,248,382,0,154,0,439,1,352,0,7817
2024/3/26,09:30,7981,0,1978,3326,65,388,675,0,247,421,0,159,0,434,1,288,0,7982
2024/3/26,10:00,7703,0,1674,3336,65,388,624,0,247,523,0,141,0,116,0,588,0,7702
2024/3/26,10:30,7768,0,1747,3318,65,386,633,0,245,561,0,140,0,108,0,564,0,7767
2024/3/26,11:00,7580,0,1465,3287,65,386,635,0,248,773,0,163,0,-73,0,630,0,7579
2024/3/26,11:30,7419,0,1402,3167,65,386,632,0,249,1002,0,185,0,-210,0,542,0,7420
2024/3/26,12:00,6684,0,1059,2875,64,386,629,0,250,1413,0,180,0,-412,0,240,0,6684
2024/3/26,12:30,6657,0,963,2771,64,386,616,0,250,2064,0,186,0,-484,0,-160,0,6656
2024/3/26,13:00,6999,0,1008,2735,64,386,630,0,249,2475,0,188,0,-91,0,-644,0,7000
2024/3/26,13:30,7072,0,1350,2595,64,388,637,0,248,2519,0,192,0,-68,0,-854,0,7071
2024/3/26,14:00,6638,0,1198,2554,65,388,631,0,249,2545,0,184,0,-369,0,-808,0,6637
2024/3/26,14:30,6777,0,1440,2607,65,386,630,0,248,2678,0,181,0,-486,0,-972,0,6777
2024/3/26,15:00,6875,0,1735,2662,65,386,623,0,250,2488,0,178,0,-442,0,-1070,0,6875
2024/3/26,15:30,7042,0,1588,2910,64,386,635,0,250,1958,0,174,0,-183,0,-740,0,7042
2024/3/26,16:00,7092,0,1444,2849,65,386,613,0,251,1377,0,171,0,-1,0,-64,0,7091
2024/3/26,16:30,7230,0,1413,3132,65,386,614,0,251,868,0,174,0,119,0,208,0,7230
2024/3/26,17:00,7193,0,1329,3249,65,386,630,0,251,426,0,169,0,119,1,568,0,7193
2024/3/26,17:30,7327,0,1364,3338,64,388,651,0,251,158,0,161,0,362,1,588,0,7326
2024/3/26,18:00,7501,0,1305,3364,66,386,645,0,252,12,0,148,0,576,1,748,0,7503
2024/3/26,18:30,7514,0,1235,3352,66,386,646,0,253,0,0,137,0,568,1,870,0,7514
2024/3/26,19:00,7453,0,1188,3365,66,388,648,0,252,0,0,134,0,574,1,838,0,7454
2024/3/26,19:30,7350,0,1205,3354,66,386,635,0,251,0,0,119,0,376,1,956,0,7349
2024/3/26,20:00,7278,0,1277,3346,65,381,638,0,251,0,0,121,0,296,1,900,0,7276
2024/3/26,20:30,7189,0,1274,3242,65,381,647,0,252,0,0,118,0,289,1,920,0,7189
2024/3/26,21:00,7050,0,1370,3123,64,355,647,0,251,0,0,116,0,259,0,864,0,7049
2024/3/26,21:30,6849,0,1464,3109,64,353,647,0,251,0,0,101,0,251,0,608,0,6848
2024/3/26,22:00,6702,0,1494,3123,63,351,646,0,252,0,0,89,0,282,0,402,0,6702
2024/3/26,22:30,6500,0,1484,3112,62,353,643,0,252,0,0,77,0,219,0,298,0,6500
2024/3/26,23:00,6337,0,1235,3111,62,347,630,0,252,0,0,66,0,214,0,420,0,6337
2024/3/26,23:30,6110,0,995,3056,61,349,629,0,252,0,0,67,0,89,0,612,0,6110
2024/3/27,00:00,5971,0,1131,2943,61,347,616,0,252,0,0,63,0,89,0,468,0,5970
2024/3/27,00:30,5866,0,890,2762,62,347,614,0,251,0,0,54,0,89,0,796,0,5865
2024/3/27,01:00,5902,0,840,2812,62,347,613,0,251,0,0,48,0,89,0,840,0,5902
2024/3/27,01:30,5874,0,790,2727,63,351,612,0,252,0,0,38,0,89,0,952,0,5874
2024/3/27,02:00,6091,0,780,2931,63,347,605,0,251,0,0,35,0,89,0,990,0,6091
2024/3/27,02:30,6355,0,1031,3131,63,373,600,0,251,0,0,29,0,89,0,788,0,6355
2024/3/27,03:00,6497,0,1050,3111,64,381,612,0,251,0,0,26,0,89,0,912,0,6496
2024/3/27,03:30,6671,0,1139,3133,64,383,614,0,251,0,0,22,0,89,0,976,0,6671
2024/3/27,04:00,6817,0,1102,3141,65,396,613,0,251,0,0,21,0,89,0,1138,0,6816
2024/3/27,04:30,6895,0,1111,3123,65,396,612,0,251,0,0,20,0,79,0,1236,0,6893
2024/3/27,05:00,6936,0,1375,3138,65,398,615,0,251,0,0,18,0,124,0,952,0,6936
2024/3/27,05:30,7044,0,1392,3160,65,396,626,0,253,0,0,17,0,206,0,930,0,7045
2024/3/27,06:00,7208,0,1543,3128,65,396,633,0,253,40,0,15,0,183,0,952,0,7208
2024/3/27,06:30,7182,0,1436,2905,65,391,654,0,253,371,0,9,0,189,1,908,0,7182
2024/3/27,07:00,7022,0,1066,2567,65,375,653,0,252,1000,0,6,0,159,0,880,0,7023
2024/3/27,07:30,6838,0,750,2365,61,316,652,0,252,1778,0,4,0,44,0,616,0,6838
2024/3/27,08:00,6786,0,760,2026,52,272,650,0,250,2555,0,6,0,-49,0,264,0,6786
2024/3/27,08:30,6954,0,813,1761,46,261,657,0,244,3231,0,8,0,163,0,-230,0,6954
2024/3/27,09:00,6775,0,671,1633,45,257,660,0,229,3844,0,6,0,46,0,-616,0,6775
2024/3/27,09:30,6704,0,573,1539,44,259,660,0,207,4347,0,3,0,37,0,-966,0,6703
2024/3/27,10:00,6553,0,568,1521,43,259,639,0,185,4719,0,5,0,-275,0,-1112,0,6552
2024/3/27,10:30,6661,0,541,1385,42,257,619,0,176,4981,0,4,0,5,0,-1350,0,6660
2024/3/27,11:00,6488,0,453,1363,42,261,640,0,176,5151,0,8,0,-259,0,-1348,0,6487
2024/3/27,11:30,6368,0,490,1387,42,259,639,0,177,5193,50,10,0,-466,0,-1364,0,6367
2024/3/27,12:00,6009,0,549,1309,42,257,643,0,177,4565,686,8,0,-587,0,-954,0,6009
2024/3/27,12:30,6030,0,571,1329,41,259,644,0,177,4744,467,10,0,-581,0,-1164,0,6030
2024/3/27,13:00,6212,0,573,1399,42,259,648,0,176,4855,250,15,0,-579,0,-1176,0,6212
2024/3/27,13:30,6230,0,582,1413,42,257,645,0,176,4882,56,17,0,-573,0,-1212,0,6229
2024/3/27,14:00,6166,0,615,1431,42,259,640,0,176,4660,0,22,0,-568,0,-1110,0,6167
2024/3/27,14:30,6039,0,626,1557,42,261,630,0,187,4240,0,27,0,-318,0,-1212,0,6040
2024/3/27,15:00,5983,0,651,1673,42,257,629,0,209,3666,0,30,0,-270,0,-904,0,5983
2024/3/27,15:30,6089,0,617,2005,43,259,630,0,229,2982,0,35,0,-462,0,-248,0,6090
2024/3/27,16:00,6408,0,657,2092,43,259,643,0,241,2186,0,27,0,42,0,218,0,6408
2024/3/27,16:30,6359,0,499,2403,48,306,669,0,248,1297,0,21,0,119,0,748,0,6358
2024/3/27,17:00,6329,0,593,2529,58,352,702,0,251,659,0,11,0,161,1,1012,0,6329
2024/3/27,17:30,6519,0,799,2866,63,381,701,0,251,268,0,8,0,177,1,1004,0,6519
2024/3/27,18:00,6797,0,1030,3148,63,395,693,0,251,28,0,5,0,89,1,1094,0,6797
2024/3/27,18:30,6982,0,1075,3348,64,398,690,0,252,0,0,6,0,40,1,1108,0,6982
2024/3/27,19:00,7001,0,1244,3346,65,396,672,0,252,0,0,7,0,40,1,978,0,7001
2024/3/27,19:30,6920,0,1175,3360,65,398,673,0,251,0,0,10,0,44,1,944,0,6921
2024/3/27,20:00,6866,0,1264,3348,65,396,674,0,252,0,0,12,0,167,1,688,0,6867
2024/3/27,20:30,6765,0,1317,3335,65,398,674,0,252,0,0,10,0,97,1,616,0,6765
2024/3/27,21:00,6674,0,1269,3303,64,398,672,0,251,0,0,13,0,40,1,662,0,6673
2024/3/27,21:30,6456,0,1128,3294,64,398,665,0,250,0,0,13,0,40,1,604,0,6457
2024/3/27,22:00,6305,0,764,3265,63,394,692,0,250,0,0,18,0,40,1,818,0,6305
2024/3/27,22:30,6098,0,753,3252,63,396,687,0,250,0,0,21,0,40,0,634,0,6096
2024/3/27,23:00,5991,0,738,3187,62,394,664,0,251,0,0,26,0,40,0,630,0,5992
2024/3/27,23:30,5842,0,741,3007,61,394,662,0,250,0,0,33,0,40,0,654,0,5842
2024/3/28,00:00,5860,0,692,2753,60,396,673,0,252,0,0,47,0,40,0,946,0,5859
2024/3/28,00:30,5678,0,567,2595,61,396,673,0,251,0,0,55,0,40,0,1040,0,5678
2024/3/28,01:00,5664,0,539,2563,60,396,670,0,252,0,0,56,0,40,0,1088,0,5664
2024/3/28,01:30,5769,0,596,2589,61,394,664,0,252,0,0,61,0,40,0,1112,0,5769
2024/3/28,02:00,5946,0,491,2756,61,398,656,0,251,0,0,70,0,40,0,1222,0,5945
2024/3/28,02:30,6079,0,516,2967,62,396,681,0,252,0,0,68,0,40,0,1096,0,6078
2024/3/28,03:00,6403,0,711,2981,63,396,656,0,252,0,0,64,0,40,0,1240,0,6403
2024/3/28,03:30,6539,0,752,3046,62,396,654,0,252,0,0,65,0,40,0,1272,0,6539
2024/3/28,04:00,6580,0,716,2907,63,394,659,0,253,0,0,75,0,40,0,1472,0,6579
2024/3/28,04:30,6658,0,559,3057,63,396,660,0,253,0,0,77,0,242,0,1350,0,6657
2024/3/28,05:00,6704,0,489,3110,63,396,655,0,253,0,0,92,0,314,0,1332,0,6704
2024/3/28,05:30,6752,0,439,3056,63,396,658,0,256,0,0,104,0,59,0,1720,0,6751
2024/3/28,06:00,6877,0,635,3099,63,398,657,0,256,25,0,94,0,304,0,1346,0,6877
2024/3/28,06:30,6802,0,477,3125,63,396,653,0,256,194,0,99,0,218,1,1320,0,6802
2024/3/28,07:00,6709,0,409,2857,63,396,660,0,255,478,0,96,0,296,0,1200,0,6710
2024/3/28,07:30,6629,0,379,2779,63,396,656,0,254,889,0,102,0,115,0,996,0,6629
2024/3/28,08:00,6765,0,339,2628,62,393,700,0,252,1612,0,117,0,109,0,552,0,6764
2024/3/28,08:30,7104,0,614,2471,62,390,706,0,252,2005,0,133,0,119,0,352,0,7104
2024/3/28,09:00,7101,0,630,2317,61,357,707,0,249,2065,0,133,0,230,0,352,0,7101
2024/3/28,09:30,6933,0,551,2018,61,331,710,0,249,2267,0,130,0,48,0,568,0,6933
2024/3/28,10:00,6888,0,567,1899,61,317,695,0,250,2191,0,140,0,134,0,636,0,6890
2024/3/28,10:30,6779,0,390,2037,60,312,678,0,250,2330,0,147,0,24,0,552,0,6780
2024/3/28,11:00,6983,0,535,2133,61,310,680,0,251,2479,0,148,0,-109,0,496,0,6984
2024/3/28,11:30,6891,0,563,2092,61,312,677,0,250,2201,0,143,0,0,0,592,0,6891
2024/3/28,12:00,6557,0,581,1904,61,312,674,0,252,1938,0,137,0,-34,0,732,0,6557
2024/3/28,12:30,6565,0,633,2045,61,310,677,0,251,1600,0,135,0,-66,0,920,0,6566
2024/3/28,13:00,6890,0,684,2382,61,317,679,0,250,1296,0,141,0,2,0,1080,0,6892
2024/3/28,13:30,6960,0,967,2771,61,332,680,0,250,1075,0,145,0,97,0,582,0,6960
2024/3/28,14:00,7004,0,1217,2746,61,372,678,0,250,731,0,132,0,213,0,604,0,7004
2024/3/28,14:30,7037,0,1188,2847,61,388,678,0,249,546,0,118,0,40,0,922,0,7037
2024/3/28,15:00,6970,0,986,3012,62,391,679,0,251,393,0,98,0,0,0,1100,0,6972
2024/3/28,15:30,7106,0,1364,3040,61,393,686,0,250,276,0,88,0,-120,0,1068,0,7106
2024/3/28,16:00,7223,0,1596,3046,61,396,715,0,251,192,0,86,0,172,0,706,0,7221
2024/3/28,16:30,7207,0,1569,3049,63,392,720,0,251,131,0,88,0,143,0,800,0,7206
2024/3/28,17:00,7154,0,1447,3040,62,394,729,0,252,74,0,99,0,127,1,928,0,7153
2024/3/28,17:30,7193,0,1497,3093,62,394,727,0,252,30,0,108,0,127,1,900,0,7191
2024/3/28,18:00,7252,0,1587,3121,62,392,689,0,254,4,0,111,0,190,1,840,0,7251
2024/3/28,18:30,7253,0,1501,3102,63,394,686,0,255,0,0,116,0,175,1,960,0,7253
2024/3/28,19:00,7095,0,1435,3100,62,398,688,0,253,0,0,118,0,87,1,952,0,7094
2024/3/28,19:30,6990,0,1367,3089,62,398,689,0,253,0,0,118,0,29,1,984,0,6990
2024/3/28,20:00,6874,0,1356,3081,62,398,689,0,253,0,0,125,0,29,1,880,0,6874
2024/3/28,20:30,6784,0,1216,3082,61,398,690,0,253,0,0,130,0,29,1,924,0,6784
2024/3/28,21:00,6616,0,1138,3053,61,400,684,0,253,0,0,125,0,30,1,872,0,6617
2024/3/28,21:30,6398,0,995,3045,60,396,684,0,253,0,0,130,0,29,1,804,0,6397
2024/3/28,22:00,6167,0,851,3042,60,395,699,0,253,0,0,138,0,30,1,698,0,6167
2024/3/28,22:30,5959,0,866,2966,59,395,699,0,252,0,0,159,0,12,0,552,0,5960
2024/3/28,23:00,5810,0,884,2933,58,395,680,0,254,0,0,161,0,12,0,432,0,5809
2024/3/28,23:30,5636,0,762,2783,58,395,680,0,255,0,0,162,0,29,0,512,0,5636
2024/3/29,00:00,5492,0,577,2545,58,395,703,0,249,0,0,160,0,44,0,760,0,5491
2024/3/29,00:30,5421,0,630,2531,58,395,697,0,251,0,0,145,0,-20,0,734,0,5421
2024/3/29,01:00,5378,0,735,2390,58,397,701,0,252,0,0,142,0,-131,0,834,0,5378
2024/3/29,01:30,5464,0,628,2315,58,395,691,0,252,0,0,149,0,29,0,946,0,5463
2024/3/29,02:00,5620,0,640,2378,59,397,697,0,252,0,0,156,0,29,0,1012,0,5620
2024/3/29,02:30,5815,0,602,2506,59,395,694,0,252,0,0,163,0,29,0,1114,0,5814
2024/3/29,03:00,6063,0,701,2547,60,395,697,0,252,0,0,149,0,29,0,1232,0,6062
2024/3/29,03:30,6161,0,717,2590,61,395,707,0,251,0,0,142,0,30,0,1268,0,6161
2024/3/29,04:00,6261,0,768,2619,61,395,709,0,251,0,0,144,0,29,0,1284,0,6260
2024/3/29,04:30,6208,0,687,2571,61,397,698,0,251,0,0,127,0,29,0,1386,0,6207
2024/3/29,05:00,6220,0,756,2521,60,395,679,0,252,0,0,126,0,121,0,1310,0,6220
2024/3/29,05:30,6100,0,573,2605,60,397,678,0,253,0,0,117,0,107,0,1310,0,6100
2024/3/29,06:00,6117,0,606,2616,60,395,675,0,254,30,0,89,0,279,0,1112,0,6116
2024/3/29,06:30,6053,0,673,2543,60,388,676,0,254,263,0,73,0,181,1,942,0,6054
2024/3/29,07:00,5977,0,640,2265,60,372,676,0,251,747,0,64,0,113,0,788,0,5976
2024/3/29,07:30,5815,0,518,2078,59,316,674,0,239,1379,0,57,0,177,0,318,0,5815
2024/3/29,08:00,5898,0,648,2025,58,272,691,0,214,2185,0,64,0,51,0,-310,0,5898
2024/3/29,08:30,5951,0,637,1895,58,257,674,0,188,2923,0,74,0,151,0,-906,0,5951
2024/3/29,09:00,5913,0,412,1705,57,259,674,0,177,3628,0,82,0,-108,0,-974,0,5912
2024/3/29,09:30,5899,0,478,1693,56,259,672,0,178,3693,439,99,0,-446,0,-784,0,5898
2024/3/29,10:00,5851,0,538,1689,55,257,662,0,178,3638,869,106,0,-575,0,-696,0,5852
2024/3/29,10:30,5927,0,539,1756,55,261,658,0,177,3601,1236,111,0,-572,0,-660,0,5926
2024/3/29,11:00,5938,0,540,1871,55,259,661,0,178,3465,1593,105,0,-561,0,-634,0,5939
2024/3/29,11:30,5916,0,623,1885,55,257,665,0,178,3358,1840,99,0,-568,0,-636,0,5916
2024/3/29,12:00,5634,0,583,1867,55,259,665,0,179,3178,2047,74,0,-578,0,-648,0,5634
2024/3/29,12:30,5552,0,575,1860,55,257,665,0,178,3227,1948,71,0,-564,0,-772,0,5552
2024/3/29,13:00,5780,0,521,1919,55,257,655,0,177,3214,1831,74,0,-347,0,-744,0,5781
2024/3/29,13:30,5720,0,480,1922,55,259,653,0,176,3310,1498,68,0,-469,0,-734,0,5720
2024/3/29,14:00,5669,0,426,1817,55,259,641,0,176,3433,1051,70,0,-560,0,-648,0,5669
2024/3/29,14:30,5529,0,409,1933,74,259,640,0,177,3280,835,67,0,-558,0,-752,0,5529
2024/3/29,15:00,5513,0,603,1848,131,257,646,0,178,3053,546,84,0,-494,0,-794,0,5512
2024/3/29,15:30,5546,0,431,1941,172,259,637,0,179,3003,0,100,0,-312,0,-864,0,5546
2024/3/29,16:00,5681,0,432,2076,272,259,655,0,191,2359,0,106,0,-240,0,-428,0,5682
2024/3/29,16:30,5768,0,387,2325,354,303,661,0,213,1632,0,107,0,-2,0,-212,0,5768
2024/3/29,17:00,5747,0,594,2481,463,345,659,0,232,916,0,126,0,-342,1,272,0,5747
2024/3/29,17:30,5832,0,825,2705,482,373,661,0,243,370,0,142,0,123,1,-92,0,5833
2024/3/29,18:00,5924,0,536,2781,500,393,653,0,249,46,0,143,0,490,1,130,0,5922
2024/3/29,18:30,6020,0,804,2854,510,396,654,0,252,0,0,143,0,596,1,-190,0,6020
2024/3/29,19:00,6019,0,722,2767,510,394,660,0,251,0,0,140,0,538,1,36,0,6019
2024/3/29,19:30,5971,0,588,2670,510,396,667,0,251,0,0,140,0,353,1,394,0,5970
2024/3/29,20:00,5938,0,527,2506,510,398,688,0,252,0,0,150,0,401,1,504,0,5937
2024/3/29,20:30,5854,0,541,2543,456,398,687,0,252,0,0,146,0,407,1,424,0,5855
2024/3/29,21:00,5717,0,583,2623,269,398,674,0,251,0,0,144,0,222,1,552,0,5717
2024/3/29,21:30,5653,0,673,2432,192,398,668,0,251,0,0,121,0,188,1,728,0,5652
2024/3/29,22:00,5582,0,675,2373,181,397,681,0,250,0,0,128,0,200,1,694,0,5580
2024/3/29,22:30,5431,0,583,2460,79,397,682,0,251,0,0,137,0,204,0,638,0,5431
2024/3/29,23:00,5372,0,711,2395,56,397,691,0,252,0,0,141,0,151,0,576,0,5370
2024/3/29,23:30,5318,0,587,2382,56,395,678,0,252,0,0,136,0,127,0,704,0,5317
2024/3/30,00:00,5275,0,641,2431,57,397,710,0,251,0,0,130,0,50,0,608,0,5275
2024/3/30,00:30,5139,0,553,2219,57,397,696,0,251,0,0,129,0,22,0,814,0,5138
2024/3/30,01:00,5163,0,415,2183,58,397,688,0,251,0,0,127,0,46,0,998,0,5163
2024/3/30,01:30,5160,0,410,2136,58,395,676,0,250,0,0,130,0,-23,0,1126,0,5158
2024/3/30,02:00,5413,0,577,2192,59,397,681,0,250,0,0,132,0,29,0,1096,0,5413
2024/3/30,02:30,5439,0,409,2283,60,397,682,0,251,0,0,125,0,44,0,1188,0,5439
2024/3/30,03:00,5744,0,533,2383,61,395,687,0,250,0,0,119,0,144,0,1172,0,5744
2024/3/30,03:30,5818,0,583,2456,61,399,687,0,250,0,0,123,0,84,1,1174,0,5818
2024/3/30,04:00,5940,0,560,2446,61,395,684,0,250,0,0,143,0,102,0,1298,0,5939
2024/3/30,04:30,5976,0,568,2467,61,397,681,0,250,0,0,131,0,128,0,1292,0,5975
2024/3/30,05:00,5809,0,452,2414,61,395,680,0,251,0,0,119,0,181,0,1256,0,5809
2024/3/30,05:30,5689,0,399,2286,61,397,672,0,253,0,0,116,0,96,0,1410,0,5690
2024/3/30,06:00,5472,0,336,2152,61,391,674,0,253,50,0,107,0,85,0,1362,0,5471
2024/3/30,06:30,5433,0,374,1913,61,376,680,0,250,384,0,73,0,38,0,1284,0,5433
2024/3/30,07:00,5233,0,372,1840,56,359,675,0,235,949,0,32,0,-68,0,782,0,5232
2024/3/30,07:30,5169,0,453,1651,47,303,679,0,213,1641,0,4,0,105,0,72,0,5168
2024/3/30,08:00,5017,0,315,1535,42,266,694,0,191,2148,338,0,29,-120,0,-56,0,5015
2024/3/30,08:30,5083,0,416,1351,42,259,682,0,181,2753,424,0,29,-217,0,-384,0,5083
2024/3/30,09:00,5037,0,393,1169,41,257,684,0,180,3261,503,0,27,-528,0,-420,0,5037
2024/3/30,09:30,5053,0,348,1062,41,259,669,0,180,3642,571,0,29,-627,0,-520,0,5054
2024/3/30,10:00,5008,0,387,1034,40,257,651,0,180,3131,1430,0,20,-354,0,-318,0,5008
2024/3/30,10:30,5079,0,364,980,40,261,653,0,180,3259,1590,0,29,-519,0,-140,0,5078
2024/3/30,11:00,5159,0,413,1004,40,259,653,0,180,3210,1802,0,30,-542,0,-60,0,5157
2024/3/30,11:30,5015,0,441,1007,39,261,658,0,180,2705,2315,0,32,-300,0,24,0,5015
2024/3/30,12:00,4977,0,563,1032,39,261,676,0,181,2531,2348,0,35,-435,0,128,0,4976
2024/3/30,12:30,4883,0,534,1097,39,259,665,0,180,2509,2253,0,40,-485,0,84,0,4882
2024/3/30,13:00,5020,0,606,1079,39,259,674,0,179,2409,2053,0,48,-234,0,8,0,5019
2024/3/30,13:30,4982,0,608,1103,39,257,662,0,179,2336,1655,0,48,-148,0,-54,0,4982
2024/3/30,14:00,4893,0,538,1157,40,259,653,0,179,2365,1096,0,56,0,0,-298,0,4893
2024/3/30,14:30,4845,0,622,1218,41,259,668,0,177,1989,995,0,65,-70,0,-60,0,4844
2024/3/30,15:00,4860,0,416,1301,42,257,670,0,176,2092,338,0,67,31,0,-126,0,4859
2024/3/30,15:30,4763,0,474,1411,42,259,689,0,173,1642,268,1,73,-80,0,152,0,4763
2024/3/30,16:00,4919,0,575,1690,43,259,710,0,173,1454,0,15,0,344,0,-344,0,4919
2024/3/30,16:30,4783,0,477,1811,47,302,700,0,184,1003,0,50,0,309,0,-100,0,4783
2024/3/30,17:00,5012,0,497,1875,57,351,725,0,209,621,0,52,0,48,1,578,0,5014
2024/3/30,17:30,5228,0,541,2055,61,376,724,0,230,290,0,66,0,144,1,740,0,5228
